project,issuekey,issuetype,from_flow_id,to_flow_id,cycle,rolling_cycle
BBSDEV,BBSDEV-19593,Sub-task,,1000001,10.0,10.0
BBSDEV,BBSDEV-19593,Sub-task,1000001,2010014,0.0,10.0
BBSDEV,BBSDEV-19593,Sub-task,2010014,3000006,,10.0
BBSDEV,BBSDEV-19594,Sub-task,,1000001,11.0,11.0
BBSDEV,BBSDEV-19594,Sub-task,1000001,2010014,0.0,11.0
BBSDEV,BBSDEV-19594,Sub-task,2010014,3000001,1.0,12.0
BBSDEV,BBSDEV-19594,Sub-task,3000001,4010014,1.0,13.0
BBSDEV,BBSDEV-19594,Sub-task,4010014,5010003,27.0,40.0
BBSDEV,BBSDEV-19594,Sub-task,5010003,6000006,,40.0
BBSDEV,BBSDEV-19595,Sub-task,,1000001,14.0,14.0
BBSDEV,BBSDEV-19595,Sub-task,1000001,2000006,,14.0
BBSDEV,BBSDEV-19596,Sub-task,,1000001,14.0,14.0
BBSDEV,BBSDEV-19596,Sub-task,1000001,2010014,12.0,26.0
BBSDEV,BBSDEV-19596,Sub-task,2010014,3010003,0.0,26.0
BBSDEV,BBSDEV-19596,Sub-task,3010003,4000006,,26.0
BBSDEV,BBSDEV-19602,Task,,1000001,91.0,91.0
BBSDEV,BBSDEV-19602,Task,1000001,2010014,3.0,94.0
BBSDEV,BBSDEV-19602,Task,2010014,3000001,1.0,95.0
BBSDEV,BBSDEV-19602,Task,3000001,4010014,,95.0
BBSDEV,BBSDEV-19603,Task,,1000001,47.0,47.0
BBSDEV,BBSDEV-19603,Task,1000001,2010014,29.0,76.0
BBSDEV,BBSDEV-19603,Task,2010014,3010003,1.0,77.0
BBSDEV,BBSDEV-19603,Task,3010003,4012101,0.0,77.0
BBSDEV,BBSDEV-19603,Task,4012101,5000006,,77.0
BBSDEV,BBSDEV-19604,Task,,1000001,43.0,43.0
BBSDEV,BBSDEV-19604,Task,1000001,2010014,26.0,69.0
BBSDEV,BBSDEV-19604,Task,2010014,3000001,6.0,75.0
BBSDEV,BBSDEV-19604,Task,3000001,4010014,,75.0
BBSDEV,BBSDEV-19605,Task,,1000001,70.0,70.0
BBSDEV,BBSDEV-19605,Task,1000001,2010014,6.0,76.0
BBSDEV,BBSDEV-19605,Task,2010014,3010003,12.0,88.0
BBSDEV,BBSDEV-19605,Task,3010003,4000006,,88.0
BBSDEV,BBSDEV-19606,Task,,1000001,95.0,95.0
BBSDEV,BBSDEV-19606,Task,1000001,2010014,,95.0
BBSDEV,BBSDEV-19611,Task,,1000001,3.0,3.0
BBSDEV,BBSDEV-19611,Task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-19611,Task,2010014,3010003,1.0,4.0
BBSDEV,BBSDEV-19611,Task,3010003,4000006,,4.0
BBSDEV,BBSDEV-19612,Task,,1000001,3.0,3.0
BBSDEV,BBSDEV-19612,Task,1000001,2010014,1.0,4.0
BBSDEV,BBSDEV-19612,Task,2010014,3010003,1.0,5.0
BBSDEV,BBSDEV-19612,Task,3010003,4000006,,5.0
BBSDEV,BBSDEV-19613,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-19613,Task,1000001,2010014,3.0,9.0
BBSDEV,BBSDEV-19613,Task,2010014,3010003,1.0,10.0
BBSDEV,BBSDEV-19613,Task,3010003,4000006,,10.0
BBSDEV,BBSDEV-19615,Improvement,,1000001,39.0,39.0
BBSDEV,BBSDEV-19615,Improvement,1000001,2010014,1.0,40.0
BBSDEV,BBSDEV-19615,Improvement,2010014,3010003,0.0,40.0
BBSDEV,BBSDEV-19615,Improvement,3010003,4000006,,40.0
BBSDEV,BBSDEV-19617,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-19617,Task,1000001,2010014,4.0,10.0
BBSDEV,BBSDEV-19617,Task,2010014,3010003,0.0,10.0
BBSDEV,BBSDEV-19617,Task,3010003,4000006,,10.0
BBSDEV,BBSDEV-19618,Task,,1000001,3.0,3.0
BBSDEV,BBSDEV-19618,Task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-19618,Task,2010014,3010003,1.0,4.0
BBSDEV,BBSDEV-19618,Task,3010003,4000006,,4.0
BBSDEV,BBSDEV-19620,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-19620,Task,1000001,2010014,5.0,11.0
BBSDEV,BBSDEV-19620,Task,2010014,3000001,1.0,12.0
BBSDEV,BBSDEV-19620,Task,3000001,4010014,4.0,16.0
BBSDEV,BBSDEV-19620,Task,4010014,5010003,22.0,38.0
BBSDEV,BBSDEV-19620,Task,5010003,6000006,2.0,40.0
BBSDEV,BBSDEV-19620,Task,6000006,7000001,0.0,40.0
BBSDEV,BBSDEV-19620,Task,7000001,8010014,5.0,45.0
BBSDEV,BBSDEV-19620,Task,8010014,9010003,1.0,46.0
BBSDEV,BBSDEV-19620,Task,9010003,10000006,,46.0
BBSDEV,BBSDEV-19621,Task,,1000001,38.0,38.0
BBSDEV,BBSDEV-19621,Task,1000001,2010014,3.0,41.0
BBSDEV,BBSDEV-19621,Task,2010014,3000001,5.0,46.0
BBSDEV,BBSDEV-19621,Task,3000001,4010014,4.0,50.0
BBSDEV,BBSDEV-19621,Task,4010014,5010003,6.0,56.0
BBSDEV,BBSDEV-19621,Task,5010003,6000006,,56.0
BBSDEV,BBSDEV-19624,Bug,,1015900,25.0,25.0
BBSDEV,BBSDEV-19624,Bug,1015900,2000001,44.0,69.0
BBSDEV,BBSDEV-19624,Bug,2000001,3015900,4.0,73.0
BBSDEV,BBSDEV-19624,Bug,3015900,4000001,,73.0
BBSDEV,BBSDEV-19625,Improvement,,1015900,4.0,4.0
BBSDEV,BBSDEV-19625,Improvement,1015900,2010006,,4.0
BBSDEV,BBSDEV-19626,Improvement,,1000001,39.0,39.0
BBSDEV,BBSDEV-19626,Improvement,1000001,2010014,4.0,43.0
BBSDEV,BBSDEV-19626,Improvement,2010014,3010003,1.0,44.0
BBSDEV,BBSDEV-19626,Improvement,3010003,4000006,,44.0
BBSDEV,BBSDEV-19627,Task,,1000001,7.0,7.0
BBSDEV,BBSDEV-19627,Task,1000001,2000006,,7.0
BBSDEV,BBSDEV-19628,Task,,1015900,0.0,0.0
BBSDEV,BBSDEV-19628,Task,1015900,2000001,17.0,17.0
BBSDEV,BBSDEV-19628,Task,2000001,3010014,0.0,17.0
BBSDEV,BBSDEV-19628,Task,3010014,4010003,0.0,17.0
BBSDEV,BBSDEV-19628,Task,4010003,5012101,0.0,17.0
BBSDEV,BBSDEV-19628,Task,5012101,6000006,,17.0
BBSDEV,BBSDEV-19633,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19633,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19633,Bug,2000001,3010014,1.0,1.0
BBSDEV,BBSDEV-19633,Bug,3010014,4010003,0.0,1.0
BBSDEV,BBSDEV-19633,Bug,4010003,5012101,0.0,1.0
BBSDEV,BBSDEV-19633,Bug,5012101,6000006,,1.0
BBSDEV,BBSDEV-19634,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19634,Bug,1015900,2000001,1.0,1.0
BBSDEV,BBSDEV-19634,Bug,2000001,3000006,4.0,5.0
BBSDEV,BBSDEV-19634,Bug,3000006,4000001,38.0,43.0
BBSDEV,BBSDEV-19634,Bug,4000001,5000006,,43.0
BBSDEV,BBSDEV-19637,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19637,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19637,Bug,2000001,3010014,2.0,2.0
BBSDEV,BBSDEV-19637,Bug,3010014,4010003,0.0,2.0
BBSDEV,BBSDEV-19637,Bug,4010003,5000006,,2.0
BBSDEV,BBSDEV-19643,Sub-task,,1000001,4.0,4.0
BBSDEV,BBSDEV-19643,Sub-task,1000001,2010014,0.0,4.0
BBSDEV,BBSDEV-19643,Sub-task,2010014,3010006,,4.0
BBSDEV,BBSDEV-19653,Task,,1000001,35.0,35.0
BBSDEV,BBSDEV-19653,Task,1000001,2010014,0.0,35.0
BBSDEV,BBSDEV-19653,Task,2010014,3000006,,35.0
BBSDEV,BBSDEV-19654,Task,,1000001,21.0,21.0
BBSDEV,BBSDEV-19654,Task,1000001,2010014,22.0,43.0
BBSDEV,BBSDEV-19654,Task,2010014,3010003,12.0,55.0
BBSDEV,BBSDEV-19654,Task,3010003,4012101,10.0,65.0
BBSDEV,BBSDEV-19654,Task,4012101,5000006,,65.0
BBSDEV,BBSDEV-19657,Bug,,1015900,1.0,1.0
BBSDEV,BBSDEV-19657,Bug,1015900,2000001,0.0,1.0
BBSDEV,BBSDEV-19657,Bug,2000001,3010014,0.0,1.0
BBSDEV,BBSDEV-19657,Bug,3010014,4010003,61.0,62.0
BBSDEV,BBSDEV-19657,Bug,4010003,5000006,,62.0
BBSDEV,BBSDEV-19658,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19658,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-19659,Sub-task,,1000001,2.0,2.0
BBSDEV,BBSDEV-19659,Sub-task,1000001,2000006,,2.0
BBSDEV,BBSDEV-19660,Task,,1000001,43.0,43.0
BBSDEV,BBSDEV-19660,Task,1000001,2010014,0.0,43.0
BBSDEV,BBSDEV-19660,Task,2010014,3010003,1.0,44.0
BBSDEV,BBSDEV-19660,Task,3010003,4000006,,44.0
BBSDEV,BBSDEV-19661,Bug,,1015900,34.0,34.0
BBSDEV,BBSDEV-19661,Bug,1015900,2000006,,34.0
BBSDEV,BBSDEV-19664,Task,,1000001,59.0,59.0
BBSDEV,BBSDEV-19664,Task,1000001,2010014,0.0,59.0
BBSDEV,BBSDEV-19664,Task,2010014,3010003,3.0,62.0
BBSDEV,BBSDEV-19664,Task,3010003,4000006,,62.0
BBSDEV,BBSDEV-19671,Task,,1000001,20.0,20.0
BBSDEV,BBSDEV-19671,Task,1000001,2010014,11.0,31.0
BBSDEV,BBSDEV-19671,Task,2010014,3010003,3.0,34.0
BBSDEV,BBSDEV-19671,Task,3010003,4010014,0.0,34.0
BBSDEV,BBSDEV-19671,Task,4010014,5010003,5.0,39.0
BBSDEV,BBSDEV-19671,Task,5010003,6000006,,39.0
BBSDEV,BBSDEV-19673,Task,,1000001,41.0,41.0
BBSDEV,BBSDEV-19673,Task,1000001,2010014,0.0,41.0
BBSDEV,BBSDEV-19673,Task,2010014,3010003,1.0,42.0
BBSDEV,BBSDEV-19673,Task,3010003,4000006,,42.0
BBSDEV,BBSDEV-19676,Non-Feature Work,,1000001,0.0,0.0
BBSDEV,BBSDEV-19676,Non-Feature Work,1000001,2010014,,0.0
BBSDEV,BBSDEV-19680,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19680,Task,1000001,2010014,2.0,2.0
BBSDEV,BBSDEV-19680,Task,2010014,3000006,,2.0
BBSDEV,BBSDEV-19681,Task,,1000001,17.0,17.0
BBSDEV,BBSDEV-19681,Task,1000001,2010014,0.0,17.0
BBSDEV,BBSDEV-19681,Task,2010014,3000001,41.0,58.0
BBSDEV,BBSDEV-19681,Task,3000001,4000006,,58.0
BBSDEV,BBSDEV-19683,Task,,1000001,52.0,52.0
BBSDEV,BBSDEV-19683,Task,1000001,2010014,14.0,66.0
BBSDEV,BBSDEV-19683,Task,2010014,3000001,6.0,72.0
BBSDEV,BBSDEV-19683,Task,3000001,4010014,0.0,72.0
BBSDEV,BBSDEV-19683,Task,4010014,5010003,3.0,75.0
BBSDEV,BBSDEV-19683,Task,5010003,6000006,,75.0
BBSDEV,BBSDEV-19690,Task,,1000001,87.0,87.0
BBSDEV,BBSDEV-19690,Task,1000001,2000006,,87.0
BBSDEV,BBSDEV-19694,Task,,1000001,53.0,53.0
BBSDEV,BBSDEV-19694,Task,1000001,2010014,12.0,65.0
BBSDEV,BBSDEV-19694,Task,2010014,3000006,,65.0
BBSDEV,BBSDEV-19696,Task,,1015900,0.0,0.0
BBSDEV,BBSDEV-19696,Task,1015900,2010014,9.0,9.0
BBSDEV,BBSDEV-19696,Task,2010014,3000006,,9.0
BBSDEV,BBSDEV-19702,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19702,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-19703,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19703,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19703,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-19703,Bug,3010014,4010003,0.0,0.0
BBSDEV,BBSDEV-19703,Bug,4010003,5000006,,0.0
BBSDEV,BBSDEV-19706,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19706,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-19707,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19707,Bug,1015900,2000006,,0.0
BBSDEV,BBSDEV-19710,Bug,,1000001,0.0,0.0
BBSDEV,BBSDEV-19710,Bug,1000001,2015900,0.0,0.0
BBSDEV,BBSDEV-19710,Bug,2015900,3000001,1.0,1.0
BBSDEV,BBSDEV-19710,Bug,3000001,4010014,0.0,1.0
BBSDEV,BBSDEV-19710,Bug,4010014,5010003,0.0,1.0
BBSDEV,BBSDEV-19710,Bug,5010003,6012101,0.0,1.0
BBSDEV,BBSDEV-19710,Bug,6012101,7000006,,1.0
BBSDEV,BBSDEV-19717,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19717,Bug,1015900,2000006,,0.0
BBSDEV,BBSDEV-19724,Sub-task,,1000001,1.0,1.0
BBSDEV,BBSDEV-19724,Sub-task,1000001,2010014,0.0,1.0
BBSDEV,BBSDEV-19724,Sub-task,2010014,3010003,1.0,2.0
BBSDEV,BBSDEV-19724,Sub-task,3010003,4000006,,2.0
BBSDEV,BBSDEV-19728,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19728,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-19729,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19729,Task,1000001,2000006,,0.0
BBSDEV,BBSDEV-19732,Bug,,1015900,41.0,41.0
BBSDEV,BBSDEV-19732,Bug,1015900,2020201,22.0,63.0
BBSDEV,BBSDEV-19732,Bug,2020201,3015900,0.0,63.0
BBSDEV,BBSDEV-19732,Bug,3015900,4000001,0.0,63.0
BBSDEV,BBSDEV-19732,Bug,4000001,5010014,0.0,63.0
BBSDEV,BBSDEV-19732,Bug,5010014,6000001,6.0,69.0
BBSDEV,BBSDEV-19732,Bug,6000001,7000006,,69.0
BBSDEV,BBSDEV-19733,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19733,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19733,Task,2010014,3000006,,0.0
BBSDEV,BBSDEV-19734,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19734,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19734,Task,2010014,3000006,,0.0
BBSDEV,BBSDEV-19739,Task,,1000001,42.0,42.0
BBSDEV,BBSDEV-19739,Task,1000001,2010014,7.0,49.0
BBSDEV,BBSDEV-19739,Task,2010014,3010003,4.0,53.0
BBSDEV,BBSDEV-19739,Task,3010003,4000006,,53.0
BBSDEV,BBSDEV-19740,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19740,Task,1000001,2010014,1.0,1.0
BBSDEV,BBSDEV-19740,Task,2010014,3010003,4.0,5.0
BBSDEV,BBSDEV-19740,Task,3010003,4000006,,5.0
BBSDEV,BBSDEV-19742,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19742,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-19745,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19745,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19745,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-19745,Bug,3010014,4010003,0.0,0.0
BBSDEV,BBSDEV-19745,Bug,4010003,5012101,0.0,0.0
BBSDEV,BBSDEV-19745,Bug,5012101,6000006,,0.0
BBSDEV,BBSDEV-19748,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19748,Task,1000001,2010014,,0.0
BBSDEV,BBSDEV-19751,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19751,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19751,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-19751,Task,3010003,4012101,0.0,0.0
BBSDEV,BBSDEV-19751,Task,4012101,5000006,,0.0
BBSDEV,BBSDEV-19755,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19755,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19755,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-19755,Task,3010003,4012101,0.0,0.0
BBSDEV,BBSDEV-19755,Task,4012101,5000006,,0.0
BBSDEV,BBSDEV-19757,Task,,1000001,41.0,41.0
BBSDEV,BBSDEV-19757,Task,1000001,2010014,0.0,41.0
BBSDEV,BBSDEV-19757,Task,2010014,3010003,0.0,41.0
BBSDEV,BBSDEV-19757,Task,3010003,4000006,,41.0
BBSDEV,BBSDEV-19761,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19761,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19761,Task,2010014,3010003,14.0,14.0
BBSDEV,BBSDEV-19761,Task,3010003,4000006,,14.0
BBSDEV,BBSDEV-19765,Task,,1000001,51.0,51.0
BBSDEV,BBSDEV-19765,Task,1000001,2010006,,51.0
BBSDEV,BBSDEV-19768,Task,,1000001,51.0,51.0
BBSDEV,BBSDEV-19768,Task,1000001,2010006,,51.0
BBSDEV,BBSDEV-19773,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-19773,Task,1000001,2010014,0.0,1.0
BBSDEV,BBSDEV-19773,Task,2010014,3010003,12.0,13.0
BBSDEV,BBSDEV-19773,Task,3010003,4000006,,13.0
BBSDEV,BBSDEV-19774,Task,,1000001,51.0,51.0
BBSDEV,BBSDEV-19774,Task,1000001,2010006,,51.0
BBSDEV,BBSDEV-19776,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19776,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19776,Bug,2000001,3000006,,0.0
BBSDEV,BBSDEV-19777,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-19777,Task,1000001,2010014,0.0,1.0
BBSDEV,BBSDEV-19777,Task,2010014,3010003,12.0,13.0
BBSDEV,BBSDEV-19777,Task,3010003,4000006,,13.0
BBSDEV,BBSDEV-19778,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-19778,Bug,1015900,2000001,0.0,6.0
BBSDEV,BBSDEV-19778,Bug,2000001,3010014,8.0,14.0
BBSDEV,BBSDEV-19778,Bug,3010014,4010003,,14.0
BBSDEV,BBSDEV-19782,Task,,1000001,46.0,46.0
BBSDEV,BBSDEV-19782,Task,1000001,2010014,9.0,55.0
BBSDEV,BBSDEV-19782,Task,2010014,3010003,,55.0
BBSDEV,BBSDEV-19792,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19792,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19792,Bug,2000001,3010014,48.0,48.0
BBSDEV,BBSDEV-19792,Bug,3010014,4000006,,48.0
BBSDEV,BBSDEV-19796,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19796,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19796,Task,2010014,3010003,1.0,1.0
BBSDEV,BBSDEV-19796,Task,3010003,4000006,,1.0
BBSDEV,BBSDEV-19798,Task,,1000001,9.0,9.0
BBSDEV,BBSDEV-19798,Task,1000001,2010014,6.0,15.0
BBSDEV,BBSDEV-19798,Task,2010014,3010003,0.0,15.0
BBSDEV,BBSDEV-19798,Task,3010003,4000006,,15.0
BBSDEV,BBSDEV-19799,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19799,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19799,Task,2010014,3010003,1.0,1.0
BBSDEV,BBSDEV-19799,Task,3010003,4000006,,1.0
BBSDEV,BBSDEV-19800,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19800,Task,1000001,2010014,1.0,1.0
BBSDEV,BBSDEV-19800,Task,2010014,3010003,11.0,12.0
BBSDEV,BBSDEV-19800,Task,3010003,4000006,,12.0
BBSDEV,BBSDEV-19801,Task,,1000001,2.0,2.0
BBSDEV,BBSDEV-19801,Task,1000001,2010014,0.0,2.0
BBSDEV,BBSDEV-19801,Task,2010014,3010003,10.0,12.0
BBSDEV,BBSDEV-19801,Task,3010003,4000006,,12.0
BBSDEV,BBSDEV-19802,Task,,1000001,18.0,18.0
BBSDEV,BBSDEV-19802,Task,1000001,2010014,3.0,21.0
BBSDEV,BBSDEV-19802,Task,2010014,3010006,2.0,23.0
BBSDEV,BBSDEV-19802,Task,3010006,4000001,0.0,23.0
BBSDEV,BBSDEV-19802,Task,4000001,5010014,2.0,25.0
BBSDEV,BBSDEV-19802,Task,5010014,6010003,2.0,27.0
BBSDEV,BBSDEV-19802,Task,6010003,7000006,,27.0
BBSDEV,BBSDEV-19803,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-19803,Task,1000001,2000006,,1.0
BBSDEV,BBSDEV-19805,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19805,Task,1000001,2010014,17.0,17.0
BBSDEV,BBSDEV-19805,Task,2010014,3010006,0.0,17.0
BBSDEV,BBSDEV-19805,Task,3010006,4000001,12.0,29.0
BBSDEV,BBSDEV-19805,Task,4000001,5010014,0.0,29.0
BBSDEV,BBSDEV-19805,Task,5010014,6010003,,29.0
BBSDEV,BBSDEV-19811,Task,,1000001,17.0,17.0
BBSDEV,BBSDEV-19811,Task,1000001,2010014,0.0,17.0
BBSDEV,BBSDEV-19811,Task,2010014,3000006,,17.0
BBSDEV,BBSDEV-19812,Task,,1000001,17.0,17.0
BBSDEV,BBSDEV-19812,Task,1000001,2010014,0.0,17.0
BBSDEV,BBSDEV-19812,Task,2010014,3000006,,17.0
BBSDEV,BBSDEV-19817,Task,,1000001,67.0,67.0
BBSDEV,BBSDEV-19817,Task,1000001,2010014,3.0,70.0
BBSDEV,BBSDEV-19817,Task,2010014,3010003,,70.0
BBSDEV,BBSDEV-19819,Task,,1000001,63.0,63.0
BBSDEV,BBSDEV-19819,Task,1000001,2000006,,63.0
BBSDEV,BBSDEV-19821,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19821,Task,1000001,2010014,5.0,5.0
BBSDEV,BBSDEV-19821,Task,2010014,3010003,2.0,7.0
BBSDEV,BBSDEV-19821,Task,3010003,4012101,0.0,7.0
BBSDEV,BBSDEV-19821,Task,4012101,5000006,,7.0
BBSDEV,BBSDEV-19822,Task,,1000001,5.0,5.0
BBSDEV,BBSDEV-19822,Task,1000001,2010014,0.0,5.0
BBSDEV,BBSDEV-19822,Task,2010014,3010003,2.0,7.0
BBSDEV,BBSDEV-19822,Task,3010003,4012101,0.0,7.0
BBSDEV,BBSDEV-19822,Task,4012101,5000006,,7.0
BBSDEV,BBSDEV-19824,Sub-task,,1000001,41.0,41.0
BBSDEV,BBSDEV-19824,Sub-task,1000001,2000006,,41.0
BBSDEV,BBSDEV-19825,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19825,Sub-task,1000001,2010014,41.0,41.0
BBSDEV,BBSDEV-19825,Sub-task,2010014,3000006,,41.0
BBSDEV,BBSDEV-19828,Sub-task,,1000001,8.0,8.0
BBSDEV,BBSDEV-19828,Sub-task,1000001,2010014,33.0,41.0
BBSDEV,BBSDEV-19828,Sub-task,2010014,3000006,,41.0
BBSDEV,BBSDEV-19829,Task,,1000001,51.0,51.0
BBSDEV,BBSDEV-19829,Task,1000001,2010014,0.0,51.0
BBSDEV,BBSDEV-19829,Task,2010014,3010003,6.0,57.0
BBSDEV,BBSDEV-19829,Task,3010003,4000006,,57.0
BBSDEV,BBSDEV-19832,Bug,,1015900,13.0,13.0
BBSDEV,BBSDEV-19832,Bug,1015900,2020201,,13.0
BBSDEV,BBSDEV-19833,Bug,,1015900,7.0,7.0
BBSDEV,BBSDEV-19833,Bug,1015900,2000001,0.0,7.0
BBSDEV,BBSDEV-19833,Bug,2000001,3010014,,7.0
BBSDEV,BBSDEV-19836,Task,,1000001,29.0,29.0
BBSDEV,BBSDEV-19836,Task,1000001,2000006,,29.0
BBSDEV,BBSDEV-19837,Task,,1000001,39.0,39.0
BBSDEV,BBSDEV-19837,Task,1000001,2010014,0.0,39.0
BBSDEV,BBSDEV-19837,Task,2010014,3010003,0.0,39.0
BBSDEV,BBSDEV-19837,Task,3010003,4000006,,39.0
BBSDEV,BBSDEV-19841,Bug,,1015900,12.0,12.0
BBSDEV,BBSDEV-19841,Bug,1015900,2000001,42.0,54.0
BBSDEV,BBSDEV-19841,Bug,2000001,3010014,0.0,54.0
BBSDEV,BBSDEV-19841,Bug,3010014,4010003,0.0,54.0
BBSDEV,BBSDEV-19841,Bug,4010003,5000006,,54.0
BBSDEV,BBSDEV-19842,Task,,1000001,56.0,56.0
BBSDEV,BBSDEV-19842,Task,1000001,2000006,,56.0
BBSDEV,BBSDEV-19843,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-19843,Bug,1015900,2000001,51.0,62.0
BBSDEV,BBSDEV-19843,Bug,2000001,3010014,0.0,62.0
BBSDEV,BBSDEV-19843,Bug,3010014,4010003,0.0,62.0
BBSDEV,BBSDEV-19843,Bug,4010003,5000006,,62.0
BBSDEV,BBSDEV-19844,Task,,1000001,56.0,56.0
BBSDEV,BBSDEV-19844,Task,1000001,2000006,,56.0
BBSDEV,BBSDEV-19846,Task,,1000001,7.0,7.0
BBSDEV,BBSDEV-19846,Task,1000001,2010014,4.0,11.0
BBSDEV,BBSDEV-19846,Task,2010014,3010003,0.0,11.0
BBSDEV,BBSDEV-19846,Task,3010003,4000006,,11.0
BBSDEV,BBSDEV-19847,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-19847,Bug,1015900,2000001,,11.0
BBSDEV,BBSDEV-19851,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-19851,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-19851,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-19851,Bug,3010014,4010003,0.0,0.0
BBSDEV,BBSDEV-19851,Bug,4010003,5000006,,0.0
BBSDEV,BBSDEV-19854,Task,,1000001,27.0,27.0
BBSDEV,BBSDEV-19854,Task,1000001,2010014,3.0,30.0
BBSDEV,BBSDEV-19854,Task,2010014,3010003,4.0,34.0
BBSDEV,BBSDEV-19854,Task,3010003,4012101,3.0,37.0
BBSDEV,BBSDEV-19854,Task,4012101,5000006,,37.0
BBSDEV,BBSDEV-19855,Task,,1000001,34.0,34.0
BBSDEV,BBSDEV-19855,Task,1000001,2010014,3.0,37.0
BBSDEV,BBSDEV-19855,Task,2010014,3010003,,37.0
BBSDEV,BBSDEV-19857,Task,,1000001,40.0,40.0
BBSDEV,BBSDEV-19857,Task,1000001,2000006,,40.0
BBSDEV,BBSDEV-19859,Task,,1000001,37.0,37.0
BBSDEV,BBSDEV-19859,Task,1000001,2010014,,37.0
BBSDEV,BBSDEV-19862,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-19862,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-19862,Task,2010014,3010003,2.0,2.0
BBSDEV,BBSDEV-19862,Task,3010003,4000006,,2.0
BBSDEV,BBSDEV-19865,Task,,1000001,3.0,3.0
BBSDEV,BBSDEV-19865,Task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-19865,Task,2010014,3010003,7.0,10.0
