project,issuekey,issuetype,rnk,status,leading_status,lagging_status,category,leading_category,lagging_category,created,started,finished,cycle,rolling_cycle
BBSDEV,BBSDEV-16456,Epic,1,Triage,,Open,ToDo,,ToDo,2017-11-21 04:53:00,2017-11-21 04:53:00,2018-01-12 05:21:33.202,52.0,52.0
BBSDEV,BBSDEV-16456,Epic,2,Open,Triage,In progress,ToDo,ToDo,Doing,2017-11-21 04:53:00,2018-01-12 05:21:33.202,2018-01-12 05:21:35.457,0.0,52.0
BBSDEV,BBSDEV-16456,Epic,3,In progress,Open,Closed,Doing,ToDo,Done,2017-11-21 04:53:00,2018-01-12 05:21:35.457,2018-01-12 05:21:41.494,0.0,52.0
BBSDEV,BBSDEV-16456,Epic,4,Closed,In progress,Done,Done,Doing,Done,2017-11-21 04:53:00,2018-01-12 05:21:41.494,2018-05-28 03:51:04.929,135.0,187.0
BBSDEV,BBSDEV-16456,Epic,5,Done,Closed,,Done,Done,,2017-11-21 04:53:00,2018-05-28 03:51:04.929,,,187.0
BBSDEV,BBSDEV-16462,Task,1,Triage,,Open,ToDo,,ToDo,2017-11-21 05:47:00,2017-11-21 05:47:00,2018-01-29 00:45:02.128,68.0,68.0
BBSDEV,BBSDEV-16462,Task,2,Open,Triage,In progress,ToDo,ToDo,Doing,2017-11-21 05:47:00,2018-01-29 00:45:02.128,2018-01-29 00:45:05.290,0.0,68.0
BBSDEV,BBSDEV-16462,Task,3,In progress,Open,Code review,Doing,ToDo,Doing,2017-11-21 05:47:00,2018-01-29 00:45:05.290,2018-01-30 04:07:25.877,1.0,69.0
BBSDEV,BBSDEV-16462,Task,4,Code review,In progress,Closed,Doing,Doing,Done,2017-11-21 05:47:00,2018-01-30 04:07:25.877,2018-02-05 00:13:00.191,5.0,74.0
BBSDEV,BBSDEV-16462,Task,5,Closed,Code review,,Done,Doing,,2017-11-21 05:47:00,2018-02-05 00:13:00.191,,,74.0
BBSDEV,BBSDEV-16465,Task,1,Triage,,Open,ToDo,,ToDo,2017-11-21 06:16:00,2017-11-21 06:16:00,2018-11-02 05:36:49.239,345.0,345.0
BBSDEV,BBSDEV-16465,Task,2,Open,Triage,,ToDo,ToDo,,2017-11-21 06:16:00,2018-11-02 05:36:49.239,,,345.0
BBSDEV,BBSDEV-16466,Epic,1,Open,,In progress,ToDo,,Doing,2017-11-21 06:22:00,2017-11-21 06:22:00,2017-12-19 00:01:17.157,27.0,27.0
BBSDEV,BBSDEV-16466,Epic,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-11-21 06:22:00,2017-12-19 00:01:17.157,2017-12-19 00:01:24.021,0.0,27.0
BBSDEV,BBSDEV-16466,Epic,3,Code review,In progress,In progress,Doing,Doing,Doing,2017-11-21 06:22:00,2017-12-19 00:01:24.021,2017-12-19 00:02:29.136,0.0,27.0
BBSDEV,BBSDEV-16466,Epic,4,In progress,Code review,Triage,Doing,Doing,ToDo,2017-11-21 06:22:00,2017-12-19 00:02:29.136,2017-12-19 00:02:36.254,0.0,27.0
BBSDEV,BBSDEV-16466,Epic,5,Triage,In progress,Open,ToDo,Doing,ToDo,2017-11-21 06:22:00,2017-12-19 00:02:36.254,2017-12-19 00:02:41.685,0.0,27.0
BBSDEV,BBSDEV-16466,Epic,6,Open,Triage,In progress,ToDo,ToDo,Doing,2017-11-21 06:22:00,2017-12-19 00:02:41.685,2017-12-19 06:54:01.959,0.0,27.0
BBSDEV,BBSDEV-16466,Epic,7,In progress,Open,Code review,Doing,ToDo,Doing,2017-11-21 06:22:00,2017-12-19 06:54:01.959,2017-12-19 06:54:04.393,0.0,27.0
BBSDEV,BBSDEV-16466,Epic,8,Code review,In progress,Closed,Doing,Doing,Done,2017-11-21 06:22:00,2017-12-19 06:54:04.393,2018-02-23 02:30:44.630,65.0,92.0
BBSDEV,BBSDEV-16466,Epic,9,Closed,Code review,Done,Done,Doing,Done,2017-11-21 06:22:00,2018-02-23 02:30:44.630,2018-05-28 03:51:03.546,94.0,186.0
BBSDEV,BBSDEV-16466,Epic,10,Done,Closed,,Done,Done,,2017-11-21 06:22:00,2018-05-28 03:51:03.546,,,186.0
BBSDEV,BBSDEV-16472,Bug,1,Triage,,Open,ToDo,,ToDo,2017-11-21 22:03:00,2017-11-21 22:03:00,2018-05-29 01:31:52.039,188.0,188.0
BBSDEV,BBSDEV-16472,Bug,2,Open,Triage,Needs Triage,ToDo,ToDo,ToDo,2017-11-21 22:03:00,2018-05-29 01:31:52.039,2018-05-29 01:31:55.122,0.0,188.0
BBSDEV,BBSDEV-16472,Bug,3,Needs Triage,Open,Closed,ToDo,ToDo,Done,2017-11-21 22:03:00,2018-05-29 01:31:55.122,2018-06-05 04:46:17.172,7.0,195.0
BBSDEV,BBSDEV-16472,Bug,4,Closed,Needs Triage,,Done,ToDo,,2017-11-21 22:03:00,2018-06-05 04:46:17.172,,,195.0
BBSDEV,BBSDEV-16489,Bug,1,Triage,,Open,ToDo,,ToDo,2017-11-24 04:14:00,2017-11-24 04:14:00,2018-05-29 01:31:39.710,185.0,185.0
BBSDEV,BBSDEV-16489,Bug,2,Open,Triage,Needs Triage,ToDo,ToDo,ToDo,2017-11-24 04:14:00,2018-05-29 01:31:39.710,2018-05-29 01:31:45.059,0.0,185.0
BBSDEV,BBSDEV-16489,Bug,3,Needs Triage,Open,Open,ToDo,ToDo,ToDo,2017-11-24 04:14:00,2018-05-29 01:31:45.059,2018-05-29 04:32:51.218,0.0,185.0
BBSDEV,BBSDEV-16489,Bug,4,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2017-11-24 04:14:00,2018-05-29 04:32:51.218,2019-06-05 00:43:09.064,371.0,556.0
BBSDEV,BBSDEV-16489,Bug,5,In progress,Open,Closed,Doing,ToDo,Done,2017-11-24 04:14:00,2019-06-05 00:43:09.064,2019-06-05 01:03:36.172,0.0,556.0
BBSDEV,BBSDEV-16489,Bug,6,Closed,In progress,,Done,Doing,,2017-11-24 04:14:00,2019-06-05 01:03:36.172,,,556.0
BBSDEV,BBSDEV-16518,Sub-task,1,Triage,,Open,ToDo,,ToDo,2017-11-30 04:40:00,2017-11-30 04:40:00,2017-12-08 05:17:06.287,8.0,8.0
BBSDEV,BBSDEV-16518,Sub-task,2,Open,Triage,Closed,ToDo,ToDo,Done,2017-11-30 04:40:00,2017-12-08 05:17:06.287,2017-12-10 22:03:36.282,2.0,10.0
BBSDEV,BBSDEV-16518,Sub-task,3,Closed,Open,Open,Done,ToDo,ToDo,2017-11-30 04:40:00,2017-12-10 22:03:36.282,2017-12-10 22:52:16.712,0.0,10.0
BBSDEV,BBSDEV-16518,Sub-task,4,Open,Closed,In progress,ToDo,Done,Doing,2017-11-30 04:40:00,2017-12-10 22:52:16.712,2017-12-10 22:53:19.555,0.0,10.0
BBSDEV,BBSDEV-16518,Sub-task,5,In progress,Open,Code review,Doing,ToDo,Doing,2017-11-30 04:40:00,2017-12-10 22:53:19.555,2017-12-10 23:24:32.680,0.0,10.0
BBSDEV,BBSDEV-16518,Sub-task,6,Code review,In progress,In progress,Doing,Doing,Doing,2017-11-30 04:40:00,2017-12-10 23:24:32.680,2017-12-10 23:24:38.561,0.0,10.0
BBSDEV,BBSDEV-16518,Sub-task,7,In progress,Code review,Code review,Doing,Doing,Doing,2017-11-30 04:40:00,2017-12-10 23:24:38.561,2017-12-12 00:29:46.178,1.0,11.0
BBSDEV,BBSDEV-16518,Sub-task,8,Code review,In progress,Closed,Doing,Doing,Done,2017-11-30 04:40:00,2017-12-12 00:29:46.178,2017-12-12 00:29:56.571,0.0,11.0
BBSDEV,BBSDEV-16518,Sub-task,9,Closed,Code review,,Done,Doing,,2017-11-30 04:40:00,2017-12-12 00:29:56.571,,,11.0
BBSDEV,BBSDEV-16520,Improvement,1,Open,,In progress,ToDo,,Doing,2017-12-06 03:23:18.614,2017-12-06 03:23:18.614,2017-12-18 06:44:27.678,12.0,12.0
BBSDEV,BBSDEV-16520,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-06 03:23:18.614,2017-12-18 06:44:27.678,2017-12-18 06:44:34.511,0.0,12.0
BBSDEV,BBSDEV-16520,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2017-12-06 03:23:18.614,2017-12-18 06:44:34.511,2018-01-02 04:14:32.169,14.0,26.0
BBSDEV,BBSDEV-16520,Improvement,4,Closed,Code review,,Done,Doing,,2017-12-06 03:23:18.614,2018-01-02 04:14:32.169,,,26.0
BBSDEV,BBSDEV-16521,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2017-12-08 00:24:55.446,2017-12-08 00:24:55.446,2017-12-08 02:29:44.226,0.0,0.0
BBSDEV,BBSDEV-16521,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2017-12-08 00:24:55.446,2017-12-08 02:29:44.226,2017-12-08 02:29:58.100,0.0,0.0
BBSDEV,BBSDEV-16521,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-08 00:24:55.446,2017-12-08 02:29:58.100,2017-12-08 02:30:10.610,0.0,0.0
BBSDEV,BBSDEV-16521,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2017-12-08 00:24:55.446,2017-12-08 02:30:10.610,2017-12-08 03:39:55.881,0.0,0.0
BBSDEV,BBSDEV-16521,Bug,5,Closed,Code review,Open,Done,Doing,ToDo,2017-12-08 00:24:55.446,2017-12-08 03:39:55.881,2017-12-08 05:32:51.661,0.0,0.0
BBSDEV,BBSDEV-16521,Bug,6,Open,Closed,Closed,ToDo,Done,Done,2017-12-08 00:24:55.446,2017-12-08 05:32:51.661,2017-12-08 05:34:03.200,0.0,0.0
BBSDEV,BBSDEV-16521,Bug,7,Closed,Open,,Done,ToDo,,2017-12-08 00:24:55.446,2017-12-08 05:34:03.200,,,0.0
BBSDEV,BBSDEV-16524,Task,1,Open,,In progress,ToDo,,Doing,2017-12-01 11:20:00,2017-12-01 11:20:00,2017-12-18 02:57:48.801,16.0,16.0
BBSDEV,BBSDEV-16524,Task,2,In progress,Open,Open,Doing,ToDo,ToDo,2017-12-01 11:20:00,2017-12-18 02:57:48.801,2017-12-19 02:24:03.483,0.0,16.0
BBSDEV,BBSDEV-16524,Task,3,Open,In progress,In progress,ToDo,Doing,Doing,2017-12-01 11:20:00,2017-12-19 02:24:03.483,2018-01-31 00:10:33.419,42.0,58.0
BBSDEV,BBSDEV-16524,Task,4,In progress,Open,Closed,Doing,ToDo,Done,2017-12-01 11:20:00,2018-01-31 00:10:33.419,2018-02-12 05:30:15.790,12.0,70.0
BBSDEV,BBSDEV-16524,Task,5,Closed,In progress,Open,Done,Doing,ToDo,2017-12-01 11:20:00,2018-02-12 05:30:15.790,2018-03-26 23:47:52.575,42.0,112.0
BBSDEV,BBSDEV-16524,Task,6,Open,Closed,Closed,ToDo,Done,Done,2017-12-01 11:20:00,2018-03-26 23:47:52.575,2018-05-31 07:25:22.526,65.0,177.0
BBSDEV,BBSDEV-16524,Task,7,Closed,Open,Open,Done,ToDo,ToDo,2017-12-01 11:20:00,2018-05-31 07:25:22.526,2018-05-31 07:25:27.288,0.0,177.0
BBSDEV,BBSDEV-16524,Task,8,Open,Closed,,ToDo,Done,,2017-12-01 11:20:00,2018-05-31 07:25:27.288,,,177.0
BBSDEV,BBSDEV-16526,Task,1,Open,,Closed,ToDo,,Done,2017-12-01 00:46:00,2017-12-01 00:46:00,2017-12-18 06:28:45.885,17.0,17.0
BBSDEV,BBSDEV-16526,Task,2,Closed,Open,Open,Done,ToDo,ToDo,2017-12-01 00:46:00,2017-12-18 06:28:45.885,2017-12-18 07:23:02.686,0.0,17.0
BBSDEV,BBSDEV-16526,Task,3,Open,Closed,In progress,ToDo,Done,Doing,2017-12-01 00:46:00,2017-12-18 07:23:02.686,2018-05-16 02:44:07.852,148.0,165.0
BBSDEV,BBSDEV-16526,Task,4,In progress,Open,Open,Doing,ToDo,ToDo,2017-12-01 00:46:00,2018-05-16 02:44:07.852,2018-05-16 02:44:15.859,0.0,165.0
BBSDEV,BBSDEV-16526,Task,5,Open,In progress,In progress,ToDo,Doing,Doing,2017-12-01 00:46:00,2018-05-16 02:44:15.859,2018-06-12 23:52:19.086,27.0,192.0
BBSDEV,BBSDEV-16526,Task,6,In progress,Open,Open,Doing,ToDo,ToDo,2017-12-01 00:46:00,2018-06-12 23:52:19.086,2018-06-18 00:37:36.351,5.0,197.0
BBSDEV,BBSDEV-16526,Task,7,Open,In progress,In progress,ToDo,Doing,Doing,2017-12-01 00:46:00,2018-06-18 00:37:36.351,2018-06-21 00:42:14.263,3.0,200.0
BBSDEV,BBSDEV-16526,Task,8,In progress,Open,Open,Doing,ToDo,ToDo,2017-12-01 00:46:00,2018-06-21 00:42:14.263,2018-06-21 00:42:18.472,0.0,200.0
BBSDEV,BBSDEV-16526,Task,9,Open,In progress,In progress,ToDo,Doing,Doing,2017-12-01 00:46:00,2018-06-21 00:42:18.472,2018-06-26 07:07:23,5.0,205.0
BBSDEV,BBSDEV-16526,Task,10,In progress,Open,Closed,Doing,ToDo,Done,2017-12-01 00:46:00,2018-06-26 07:07:23,2018-07-03 02:44:21.280,6.0,211.0
BBSDEV,BBSDEV-16526,Task,11,Closed,In progress,Quality Review,Done,Doing,Doing,2017-12-01 00:46:00,2018-07-03 02:44:21.280,2018-07-03 02:44:24.498,0.0,211.0
BBSDEV,BBSDEV-16526,Task,12,Quality Review,Closed,Code review,Doing,Done,Doing,2017-12-01 00:46:00,2018-07-03 02:44:24.498,2018-07-03 02:44:29.203,0.0,211.0
BBSDEV,BBSDEV-16526,Task,13,Code review,Quality Review,Closed,Doing,Doing,Done,2017-12-01 00:46:00,2018-07-03 02:44:29.203,2018-07-03 02:44:43.259,0.0,211.0
BBSDEV,BBSDEV-16526,Task,14,Closed,Code review,Open,Done,Doing,ToDo,2017-12-01 00:46:00,2018-07-03 02:44:43.259,2018-07-03 02:44:51.076,0.0,211.0
BBSDEV,BBSDEV-16526,Task,15,Open,Closed,In progress,ToDo,Done,Doing,2017-12-01 00:46:00,2018-07-03 02:44:51.076,2018-07-03 02:44:54.137,0.0,211.0
BBSDEV,BBSDEV-16526,Task,16,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-01 00:46:00,2018-07-03 02:44:54.137,2018-07-09 23:32:04.982,6.0,217.0
BBSDEV,BBSDEV-16526,Task,17,Code review,In progress,Quality Review,Doing,Doing,Doing,2017-12-01 00:46:00,2018-07-09 23:32:04.982,2018-07-16 01:32:07.178,6.0,223.0
BBSDEV,BBSDEV-16526,Task,18,Quality Review,Code review,Closed,Doing,Doing,Done,2017-12-01 00:46:00,2018-07-16 01:32:07.178,2018-07-16 06:38:35.640,0.0,223.0
BBSDEV,BBSDEV-16526,Task,19,Closed,Quality Review,,Done,Doing,,2017-12-01 00:46:00,2018-07-16 06:38:35.640,,,223.0
BBSDEV,BBSDEV-16528,Task,1,Open,,Closed,ToDo,,Done,2017-12-01 00:48:00,2017-12-01 00:48:00,2017-12-18 06:28:45.567,17.0,17.0
BBSDEV,BBSDEV-16528,Task,2,Closed,Open,Open,Done,ToDo,ToDo,2017-12-01 00:48:00,2017-12-18 06:28:45.567,2017-12-18 07:20:08.185,0.0,17.0
BBSDEV,BBSDEV-16528,Task,3,Open,Closed,In progress,ToDo,Done,Doing,2017-12-01 00:48:00,2017-12-18 07:20:08.185,2018-06-21 00:41:51.805,184.0,201.0
BBSDEV,BBSDEV-16528,Task,4,In progress,Open,Open,Doing,ToDo,ToDo,2017-12-01 00:48:00,2018-06-21 00:41:51.805,2018-06-21 00:41:59.197,0.0,201.0
BBSDEV,BBSDEV-16528,Task,5,Open,In progress,In progress,ToDo,Doing,Doing,2017-12-01 00:48:00,2018-06-21 00:41:59.197,2018-07-17 07:13:31.405,26.0,227.0
BBSDEV,BBSDEV-16528,Task,6,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-01 00:48:00,2018-07-17 07:13:31.405,2018-07-17 07:13:35.250,0.0,227.0
BBSDEV,BBSDEV-16528,Task,7,Code review,In progress,Triage,Doing,Doing,ToDo,2017-12-01 00:48:00,2018-07-17 07:13:35.250,2018-07-17 07:13:37.260,0.0,227.0
BBSDEV,BBSDEV-16528,Task,8,Triage,Code review,Open,ToDo,Doing,ToDo,2017-12-01 00:48:00,2018-07-17 07:13:37.260,2018-07-17 07:13:44.632,0.0,227.0
BBSDEV,BBSDEV-16528,Task,9,Open,Triage,In progress,ToDo,ToDo,Doing,2017-12-01 00:48:00,2018-07-17 07:13:44.632,2018-07-17 07:13:47.773,0.0,227.0
BBSDEV,BBSDEV-16528,Task,10,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-01 00:48:00,2018-07-17 07:13:47.773,2018-07-19 11:30:06.192,2.0,229.0
BBSDEV,BBSDEV-16528,Task,11,Code review,In progress,Closed,Doing,Doing,Done,2017-12-01 00:48:00,2018-07-19 11:30:06.192,2018-07-23 00:10:42.794,3.0,232.0
BBSDEV,BBSDEV-16528,Task,12,Closed,Code review,,Done,Doing,,2017-12-01 00:48:00,2018-07-23 00:10:42.794,,,232.0
BBSDEV,BBSDEV-16533,Task,1,Open,,Triage,ToDo,,ToDo,2017-12-01 00:55:00,2017-12-01 00:55:00,2017-12-18 05:45:31.878,17.0,17.0
BBSDEV,BBSDEV-16533,Task,2,Triage,Open,Open,ToDo,ToDo,ToDo,2017-12-01 00:55:00,2017-12-18 05:45:31.878,2017-12-19 06:04:02.553,1.0,18.0
BBSDEV,BBSDEV-16533,Task,3,Open,Triage,,ToDo,ToDo,,2017-12-01 00:55:00,2017-12-19 06:04:02.553,,,18.0
BBSDEV,BBSDEV-16534,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2017-12-11 04:18:20.328,2017-12-11 04:18:20.328,2017-12-11 06:57:06.993,0.0,0.0
BBSDEV,BBSDEV-16534,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2017-12-11 04:18:20.328,2017-12-11 06:57:06.993,2017-12-11 06:57:11.409,0.0,0.0
BBSDEV,BBSDEV-16534,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-11 04:18:20.328,2017-12-11 06:57:11.409,2017-12-11 06:57:18.137,0.0,0.0
BBSDEV,BBSDEV-16534,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2017-12-11 04:18:20.328,2017-12-11 06:57:18.137,2017-12-15 03:26:52.551,3.0,3.0
BBSDEV,BBSDEV-16534,Bug,5,Closed,Code review,,Done,Doing,,2017-12-11 04:18:20.328,2017-12-15 03:26:52.551,,,3.0
BBSDEV,BBSDEV-16535,Improvement,1,Open,,In progress,ToDo,,Doing,2017-12-11 04:18:58.068,2017-12-11 04:18:58.068,2017-12-13 02:35:55.734,1.0,1.0
BBSDEV,BBSDEV-16535,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-11 04:18:58.068,2017-12-13 02:35:55.734,2017-12-13 02:35:57.791,0.0,1.0
BBSDEV,BBSDEV-16535,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2017-12-11 04:18:58.068,2017-12-13 02:35:57.791,2017-12-15 03:26:48.923,2.0,3.0
BBSDEV,BBSDEV-16535,Improvement,4,Closed,Code review,,Done,Doing,,2017-12-11 04:18:58.068,2017-12-15 03:26:48.923,,,3.0
BBSDEV,BBSDEV-16536,Improvement,1,Open,,In progress,ToDo,,Doing,2017-12-04 00:42:00,2017-12-04 00:42:00,2017-12-18 02:16:13.535,14.0,14.0
BBSDEV,BBSDEV-16536,Improvement,2,In progress,Open,Triage,Doing,ToDo,ToDo,2017-12-04 00:42:00,2017-12-18 02:16:13.535,2017-12-18 05:45:31.806,0.0,14.0
BBSDEV,BBSDEV-16536,Improvement,3,Triage,In progress,Open,ToDo,Doing,ToDo,2017-12-04 00:42:00,2017-12-18 05:45:31.806,2017-12-19 03:19:57.980,0.0,14.0
BBSDEV,BBSDEV-16536,Improvement,4,Open,Triage,In progress,ToDo,ToDo,Doing,2017-12-04 00:42:00,2017-12-19 03:19:57.980,2017-12-19 03:20:00.598,0.0,14.0
BBSDEV,BBSDEV-16536,Improvement,5,In progress,Open,Closed,Doing,ToDo,Done,2017-12-04 00:42:00,2017-12-19 03:20:00.598,2018-01-02 04:15:03.854,14.0,28.0
BBSDEV,BBSDEV-16536,Improvement,6,Closed,In progress,,Done,Doing,,2017-12-04 00:42:00,2018-01-02 04:15:03.854,,,28.0
BBSDEV,BBSDEV-16537,Task,1,Open,,In progress,ToDo,,Doing,2017-12-04 00:44:00,2017-12-04 00:44:00,2017-12-12 23:03:30.325,8.0,8.0
BBSDEV,BBSDEV-16537,Task,2,In progress,Open,Triage,Doing,ToDo,ToDo,2017-12-04 00:44:00,2017-12-12 23:03:30.325,2017-12-18 05:45:33.481,5.0,13.0
BBSDEV,BBSDEV-16537,Task,3,Triage,In progress,Open,ToDo,Doing,ToDo,2017-12-04 00:44:00,2017-12-18 05:45:33.481,2017-12-19 06:04:17.539,1.0,14.0
BBSDEV,BBSDEV-16537,Task,4,Open,Triage,In progress,ToDo,ToDo,Doing,2017-12-04 00:44:00,2017-12-19 06:04:17.539,2017-12-19 21:24:09.870,0.0,14.0
BBSDEV,BBSDEV-16537,Task,5,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-04 00:44:00,2017-12-19 21:24:09.870,2017-12-19 21:24:11.784,0.0,14.0
BBSDEV,BBSDEV-16537,Task,6,Code review,In progress,Quality Review,Doing,Doing,Doing,2017-12-04 00:44:00,2017-12-19 21:24:11.784,2017-12-21 11:14:03.093,1.0,15.0
BBSDEV,BBSDEV-16537,Task,7,Quality Review,Code review,Closed,Doing,Doing,Done,2017-12-04 00:44:00,2017-12-21 11:14:03.093,2018-01-15 07:47:37.321,24.0,39.0
BBSDEV,BBSDEV-16537,Task,8,Closed,Quality Review,,Done,Doing,,2017-12-04 00:44:00,2018-01-15 07:47:37.321,,,39.0
BBSDEV,BBSDEV-16541,Task,1,Open,,In progress,ToDo,,Doing,2017-12-11 13:18:31.610,2017-12-11 13:18:31.610,2017-12-19 23:46:54.483,8.0,8.0
BBSDEV,BBSDEV-16541,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-11 13:18:31.610,2017-12-19 23:46:54.483,2017-12-20 21:19:28.843,0.0,8.0
BBSDEV,BBSDEV-16541,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2017-12-11 13:18:31.610,2017-12-20 21:19:28.843,2017-12-20 21:20:49.039,0.0,8.0
BBSDEV,BBSDEV-16541,Task,4,Closed,Code review,,Done,Doing,,2017-12-11 13:18:31.610,2017-12-20 21:20:49.039,,,8.0
BBSDEV,BBSDEV-16542,Task,1,Open,,In progress,ToDo,,Doing,2017-12-11 13:19:53.244,2017-12-11 13:19:53.244,2018-01-23 13:12:05.715,42.0,42.0
BBSDEV,BBSDEV-16542,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-11 13:19:53.244,2018-01-23 13:12:05.715,2018-01-26 07:14:30.448,2.0,44.0
BBSDEV,BBSDEV-16542,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2017-12-11 13:19:53.244,2018-01-26 07:14:30.448,2018-01-30 11:15:47.841,4.0,48.0
BBSDEV,BBSDEV-16542,Task,4,Quality Review,Code review,Closed,Doing,Doing,Done,2017-12-11 13:19:53.244,2018-01-30 11:15:47.841,2018-02-05 06:45:06.812,5.0,53.0
BBSDEV,BBSDEV-16542,Task,5,Closed,Quality Review,,Done,Doing,,2017-12-11 13:19:53.244,2018-02-05 06:45:06.812,,,53.0
BBSDEV,BBSDEV-16543,Task,1,Open,,In progress,ToDo,,Doing,2017-12-11 13:21:50.753,2017-12-11 13:21:50.753,2018-04-04 10:38:15.293,113.0,113.0
BBSDEV,BBSDEV-16543,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-11 13:21:50.753,2018-04-04 10:38:15.293,2018-04-04 14:51:23.146,0.0,113.0
BBSDEV,BBSDEV-16543,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2017-12-11 13:21:50.753,2018-04-04 14:51:23.146,2018-04-05 07:26:40.134,0.0,113.0
BBSDEV,BBSDEV-16543,Task,4,Closed,Code review,,Done,Doing,,2017-12-11 13:21:50.753,2018-04-05 07:26:40.134,,,113.0
BBSDEV,BBSDEV-16545,Task,1,Open,,In progress,ToDo,,Doing,2017-12-12 01:04:52.084,2017-12-12 01:04:52.084,2018-07-19 05:50:09.684,219.0,219.0
BBSDEV,BBSDEV-16545,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-12 01:04:52.084,2018-07-19 05:50:09.684,2018-07-22 13:22:00.270,3.0,222.0
BBSDEV,BBSDEV-16545,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2017-12-12 01:04:52.084,2018-07-22 13:22:00.270,2018-07-25 01:25:37.536,2.0,224.0
BBSDEV,BBSDEV-16545,Task,4,Quality Review,Code review,Closed,Doing,Doing,Done,2017-12-12 01:04:52.084,2018-07-25 01:25:37.536,2018-07-31 04:49:22.528,6.0,230.0
BBSDEV,BBSDEV-16545,Task,5,Closed,Quality Review,,Done,Doing,,2017-12-12 01:04:52.084,2018-07-31 04:49:22.528,,,230.0
BBSDEV,BBSDEV-16575,Task,1,Triage,,Closed,ToDo,,Done,2017-12-08 03:46:00,2017-12-08 03:46:00,2018-02-05 03:01:24.638,58.0,58.0
BBSDEV,BBSDEV-16575,Task,2,Closed,Triage,,Done,ToDo,,2017-12-08 03:46:00,2018-02-05 03:01:24.638,,,58.0
BBSDEV,BBSDEV-16596,Task,1,Open,,In progress,ToDo,,Doing,2017-12-14 23:50:27.959,2017-12-14 23:50:27.959,2018-02-02 06:12:41.115,49.0,49.0
BBSDEV,BBSDEV-16596,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-14 23:50:27.959,2018-02-02 06:12:41.115,2018-02-02 06:12:43.774,0.0,49.0
BBSDEV,BBSDEV-16596,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2017-12-14 23:50:27.959,2018-02-02 06:12:43.774,2018-02-07 05:25:50.560,4.0,53.0
BBSDEV,BBSDEV-16596,Task,4,Closed,Code review,,Done,Doing,,2017-12-14 23:50:27.959,2018-02-07 05:25:50.560,,,53.0
BBSDEV,BBSDEV-16598,Task,1,Open,,In progress,ToDo,,Doing,2017-12-15 02:49:03.107,2017-12-15 02:49:03.107,2018-07-31 03:03:04.009,228.0,228.0
BBSDEV,BBSDEV-16598,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-15 02:49:03.107,2018-07-31 03:03:04.009,2018-08-03 09:28:51.809,3.0,231.0
BBSDEV,BBSDEV-16598,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2017-12-15 02:49:03.107,2018-08-03 09:28:51.809,2018-08-06 04:31:14.050,2.0,233.0
BBSDEV,BBSDEV-16598,Task,4,Closed,Code review,,Done,Doing,,2017-12-15 02:49:03.107,2018-08-06 04:31:14.050,,,233.0
BBSDEV,BBSDEV-16600,Task,1,Open,,Closed,ToDo,,Done,2017-12-15 08:26:37.975,2017-12-15 08:26:37.975,2018-01-29 06:53:08.005,44.0,44.0
BBSDEV,BBSDEV-16600,Task,2,Closed,Open,,Done,ToDo,,2017-12-15 08:26:37.975,2018-01-29 06:53:08.005,,,44.0
BBSDEV,BBSDEV-16601,Task,1,Open,,In progress,ToDo,,Doing,2017-12-15 08:31:42.726,2017-12-15 08:31:42.726,2018-01-15 13:42:59.628,31.0,31.0
BBSDEV,BBSDEV-16601,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2017-12-15 08:31:42.726,2018-01-15 13:42:59.628,2018-01-19 15:40:03.667,4.0,35.0
